,User review,Review date,Star review,Text length,Has media,Has answer,Written by bot
1279,"неплохой товар. в принципе, всё устраивает, но немного шумноват. всё равно доволен.",2024-12-23,4,107,1,0,1
1280,"просто ужас. товар не работает, а продавец не отвечает. больше не буду заказывать здесь.",2024-12-24,1,104,0,1,1
1281,"прекрасный товар, очень рад, что купил. всё работает как нужно, без нареканий.",2024-12-25,5,103,1,1,1
1282,"качество на 3 из 5. товар нормальный, но есть несколько недостатков.",2024-12-26,3,104,1,1,1
1283,"долго ждал товар, но в итоге разочаровался. плохое качество, не рекомендую.",2024-12-27,2,103,0,0,1
1284,"товар хороший, но ожидал, что будет чуть качественнее. в целом доволен.",2024-12-28,4,106,1,0,1
1285,"очень плохой товар, не стоит своих денег. не оправдал все ожидания.",2024-12-29,1,101,0,0,1
1286,"доволен покупкой, но хотелось бы, чтобы товар был чуть дешевле. в остальном все отлично.",2025-01-09,4,106,1,0,1
1287,"продукт не оправдал ожидания. был дефект на корпусе, а доставка заняла слишком много времени.",2025-01-10,2,111,0,0,1
1288,"товар супер, очень качественный и удобный в использовании. рекомендую всем!",2025-01-11,5,105,1,1,1
1289,"качество продукта не самое лучшее, но за такую цену вполне нормально.",2025-01-12,3,103,1,0,1
1290,"очень расстроен покупкой. товар не работает, как обещано. буду возвращать.",2025-01-13,1,103,0,1,1
1291,"отличное качество, доставка в срок. все как ожидалось. рекомендую!",2025-01-14,5,104,1,0,1
1292,"товар пришел в нормальном состоянии, но слегка не совпадает с описанием. в целом доволен.",2025-01-15,4,107,1,1,1
1293,очень низкое качество. появились дефекты после нескольких дней использования.,2025-01-16,2,102,0,1,1
1294,"товар отличный! в работе нет никаких проблем, хорошо функционирует. очень доволен.",2025-01-17,5,103,1,1,1
1295,не очень доволен покупкой. качество не соответствует цене. ожидал большего.,2025-01-18,3,106,0,0,1
1296,"товар отличный, но доставка заняла больше времени, чем обещали. в остальном все супер.",2025-01-19,4,107,1,1,1
1297,"очень плохое качество, не соответствует ожиданиям. не рекомендую.",2025-01-20,1,102,0,1,1
1298,"в целом товар хороший, но есть небольшие недочеты. за такую цену сойдет.",2025-01-21,3,106,1,1,1
1299,"очень доволен покупкой! работает отлично, качество на высоте. рекомендую всем.",2025-01-22,5,104,1,1,1
1300,товар не соответствует заявленным характеристикам. очень разочарован.,2025-01-23,2,103,0,1,1
1301,"очень качественный товар! совсем не ожидал за такую цену, все работает идеально.",2025-01-24,5,104,1,0,1
1302,"товар пришел быстро, но немного не совпадает с описанием. в целом норм.",2025-01-25,4,106,1,1,1
1303,"товар плохого качества, не стоит своих денег. разочарован в покупке.",2025-01-26,1,104,0,1,1
1304,"очень хороший товар за эти деньги. всё как в описании, работает без нареканий.",2025-01-27,5,104,1,1,1
1305,"товар в целом неплохой, но был небольшой дефект при доставке. в остальном работает нормально.",2025-01-28,4,109,1,1,1
1306,просто ужас. не работает вообще. деньги на ветер.,2025-01-29,1,98,0,1,1
1307,"отличный товар! работает как заявлено, быстро подключается и качественно выполняет свою работу.",2025-01-30,5,105,1,0,1
1308,"неплохой товар, но немного шумит при работе. в целом норм.",2025-01-31,3,106,1,1,1
1309,"не то, что ожидал. товар не соответствует описанию, но работает.",2025-02-01,2,102,0,1,1
1310,очень доволен товаром. цена и качество в полном порядке. прекрасно работает.,2025-02-02,5,103,1,0,1
1311,"за такую цену товар нормальный, но мог бы быть и лучше. все как-то посредственно.",2025-02-03,3,105,1,0,1
1312,не понравился товар. он не выполняет своих функций как ожидалось. буду возвращать.,2025-02-04,1,104,0,0,1
1313,"очень хорошее качество, но доставка задержалась. в остальном все отлично.",2025-02-05,4,106,1,0,1
1314,"товар хороший, но немного шумит. все остальное на высоте.",2025-02-06,4,105,1,0,1
1315,"очень разочарован. товар пришел с дефектом, и не работает должным образом.",2025-02-07,1,104,0,0,1
1316,очень доволен покупкой! все работает идеально. товар соответствует описанию.,2025-02-08,5,103,1,0,1
1317,товар пришел с дефектами. очень разочарован. не рекомендую.,2025-02-09,1,102,0,0,1
1318,"цена завышена для такого качества. продукт работает, но есть очевидные недостатки.",2025-02-10,3,107,1,0,1
1319,"просто шикарный товар! работает без нареканий, никаких проблем.",2025-02-11,5,104,1,0,1
1320,"не совсем то, что я ожидал. товар выглядит немного хуже, чем на фото.",2025-02-12,2,106,0,1,1
1321,очень хорошее качество за такие деньги. сильно не переживайте — товар отличный.,2025-02-13,5,104,1,1,1
1322,"товар хороший, но доставка была слишком долгой. на следующий раз нужно заказывать заранее.",2025-02-14,4,108,1,1,1
1323,"не понравилось качество товара, цена явно завышена для такого исполнения.",2025-02-15,2,106,0,1,1
1324,"товар пришел в отличном состоянии. работает, как и ожидалось, никаких проблем.",2025-02-16,5,105,1,1,1
1325,"слишком дорого за такие характеристики. в целом товар работает, но не впечатляет.",2025-02-17,3,107,1,0,1
1326,"отличный товар, но немного шумит при работе. в целом — доволен покупкой.",2025-02-18,4,106,1,0,1
1327,"продукт не соответствует описанию. разочарован, не стоит своих денег.",2025-02-19,1,105,0,0,1
1328,"товар качественный и функциональный, но немного дороже, чем хотелось бы.",2025-02-20,4,106,1,1,1
1329,"очень крутой продукт! все работает, как в описании, рекомендую покупать.",2025-02-21,5,104,1,1,1
1330,не очень доволен товаром. качество оставляет желать лучшего.,2025-02-22,2,101,0,0,1
1331,"товар работает, но я ожидал лучшего качества. цена завышена.",2025-02-23,3,104,1,1,1
1332,"всё отлично, доставили быстро, товар работает без нареканий.",2025-02-24,5,104,1,0,1
1333,товар не оправдал ожиданий. очень расстроен качеством.,2025-02-25,1,101,0,0,1
1334,качество супер! цена адекватная для такого товара. рекомендую.,2025-02-26,5,104,1,0,1
1335,"доставили вовремя, но товар не совсем совпадает с ожиданиями. работает, но не впечатляет.",2025-02-27,3,106,1,1,1
1336,"очень хорошее качество! всё как в описании, работает без сбоев.",2025-02-28,5,104,1,1,1
1337,"не совсем то, что ожидал. качество не самое лучшее, но для своей цены сойдет.",2025-03-01,3,106,1,1,1
1338,"очень разочарован. товар не работает, как ожидалось. возвращаю.",2025-03-02,1,103,0,0,1
1339,все супер! работает без нареканий. купил за такую цену — не ожидал даже такого качества.,2025-03-03,5,106,1,0,1
1340,"качество среднее. цена высокая для такого товара, но работает нормально.",2025-03-04,3,106,1,0,1
1341,"покупка оправдала мои ожидания. все работает отлично, рекомендую.",2025-03-05,5,103,1,1,1
1342,"не советую этот товар. очень низкое качество, не стоит своих денег.",2025-03-06,1,102,0,1,1
1343,"доволен покупкой. товар соответствует ожиданиям, работает как нужно.",2025-03-07,4,105,1,1,1
1344,"товар пришел быстро, но не совсем такой, как на фото. все работает, но жаль.",2025-03-08,3,106,1,0,1
1345,"отличное качество, доставили вовремя, все как в описании. рекомендую!",2025-03-09,5,105,1,1,1
1346,"товар хороший, работает отлично, но по цене мог бы быть и дешевле.",2025-03-20,4,105,1,1,1
1347,неудачная покупка. очень разочарован качеством. буду возвращать.,2025-03-21,1,102,0,0,1
1348,"качество просто супер! все как в описании, работает без проблем.",2025-03-22,5,104,1,1,1
1349,"товар пришел с задержкой, но в целом все хорошо. цена-качество нормальное.",2025-03-23,4,106,1,0,1
1350,очень разочарован! не соответствует заявленным характеристикам. возвращаю товар.,2025-03-24,1,107,0,1,1
1351,"качество отличное, товар соответствует ожиданиям. рекомендую к покупке.",2025-03-25,5,104,1,0,1
1352,"хорошее качество, но доставка заняла больше времени, чем ожидал.",2025-03-26,4,106,1,1,1
1353,"товар работает нормально, но качество не совсем соответствовало ожиданиям.",2025-03-27,3,105,1,1,1
1354,"не советую этот товар. очень плохое качество, сильно разочарован.",2025-03-28,1,103,0,1,1
1355,"покупкой доволен! все работает отлично, да и цена оправдана.",2025-03-29,5,103,1,0,1
1356,"товар отличный, работает без нареканий, но немного шумит. в целом доволен.",2025-03-30,4,106,1,0,1
1357,не ожидал такого качества за эту цену. товар совсем не оправдал мои ожидания.,2025-03-31,2,105,0,1,1
1358,"всё как в описании, товар хороший. доставка была быстрая.",2025-04-01,5,104,1,1,1
1359,"не совсем то, что я ожидал. товар работает, но есть минусы, например, неудобное управление.",2025-04-02,3,107,1,0,1
1360,"отличный товар за свои деньги. работает без сбоев, никаких проблем не возникло.",2025-04-03,5,105,1,0,1
1361,"очень плохое качество, товар не соответствует описанию. не советую покупать.",2025-04-04,1,104,0,0,1
1362,"товар хороший, но пришел с небольшими повреждениями. на работу не влияет.",2025-04-05,4,105,1,0,1
1363,"не оправдал ожиданий. товар нормальный, но слишком дорогой для своих характеристик.",2025-04-06,3,107,1,1,1
1364,"всё отлично! товар соответствует описанию, работает без проблем. очень доволен.",2025-04-07,5,104,1,1,1
1365,"доставка была долгой, но товар в целом меня устроил. работает, как и ожидал.",2025-04-08,4,106,1,0,1
1366,отличная покупка! все работает как надо. цена вполне оправдана качеством.,2025-04-09,5,105,1,0,1
1367,товар не оправдал мои ожидания. долгая доставка и не очень хорошее качество.,2025-04-10,2,106,0,1,1
1368,"товар пришел быстро, но не совсем такой, как на картинке. в остальном — нормально.",2025-04-11,3,106,1,1,1
1369,"превзошел ожидания. работает отлично, цена доступная, очень доволен покупкой.",2025-04-12,5,105,1,1,1
1370,не очень доволен покупкой. товар не соответствует заявленным характеристикам.,2025-04-13,2,106,0,0,1
1371,"все отлично, работает хорошо. немного шумит, но это не критично.",2025-04-14,4,104,1,0,1
1372,"покупка оправдала мои ожидания. работает прекрасно, рекомендую к покупке.",2025-04-15,5,105,1,1,1
1373,"не советую этот товар. очень разочарован качеством, товар не работает, как ожидалось.",2025-04-16,1,106,0,0,1
1374,"все супер, но доставка заняла немного больше времени, чем обещано.",2025-04-17,4,106,1,1,1
1375,"очень понравился товар! работает отлично, качество на высоте. доставка быстрая.",2025-04-18,5,104,1,0,1
1376,"отличный товар! упаковка надежная, все пришло целым. рекомендую продавца!",2025-04-19,5,87,1,0,1
1377,"качество превзошло ожидания. доставка быстрая, товар полностью соответствует описанию.",2025-04-20,5,96,1,0,1
1378,понравился дизайн и функционал. легко разобраться с настройками. спасибо!,2025-04-21,5,94,0,1,1
1379,уже второй раз заказываю у этого продавца. качество как всегда на высоте!,2025-04-22,5,97,1,0,1
1380,"товар не соответствует описанию, ожидал лучше. возврат оформлять не стал.",2025-04-26,2,89,0,1,1
1381,"качество оставляет желать лучшего. пластик хрупкий, быстро сломался.",2025-04-27,1,82,1,0,1
1382,доставка затянулась почти на две недели. связь с продавцом слабая.,2025-04-28,2,78,0,1,1
1383,"не оправдал ожиданий. товар пришел поврежденный, но возврат приняли быстро.",2025-04-29,3,93,1,1,1
1384,"быстрая доставка, товар отлично упакован. работает идеально, рекомендую!",2025-04-30,5,84,1,0,1
1385,"очень доволен покупкой! соответствует описанию, спасибо за бонус в комплекте.",2025-05-01,5,94,0,0,1
1386,"хороший товар, понравилось качество материалов. своих денег точно стоит.",2025-05-02,5,88,1,1,1
1387,"заказывал в подарок, все пришло вовремя. получатель остался доволен!",2025-05-03,5,82,1,1,1
1388,приятно удивила быстрая доставка и качественная упаковка. все работает на ура!,2025-05-04,5,95,0,0,1
1389,разочарован качеством. после недели использования появились дефекты.,2025-05-10,2,85,1,1,1
1390,"товар пришел с браком, пришлось оформлять возврат. потратил кучу времени.",2025-05-11,1,98,0,0,1
1391,"доставка сильно задержалась, а качество товара оставляет желать лучшего.",2025-05-12,2,98,1,0,1
1392,"не понравилось, товар отличается от фото. пришлось доказывать проблему продавцу.",2025-05-13,1,99,0,1,1
1393,"плохое качество материалов, запах неприятный. деньги были потрачены зря.",2025-05-14,1,94,1,1,1
1394,"очень понравился товар! работает стабильно, без сбоев. спасибо продавцу!",2025-05-15,5,88,1,0,1
1395,упаковка на высшем уровне! все пришло в целости и сохранности. молодцы!,2025-05-16,5,93,0,1,1
1396,"давно искал такой товар! доставка быстрая, качество выше ожиданий.",2025-05-17,5,94,1,1,1
1397,"супер! всё как в описании. продавец быстро отправил заказ, доволен покупкой.",2025-05-18,5,99,0,1,1
1398,"хороший выбор, советую к покупке. порадовало быстрое обслуживание.",2025-05-19,5,87,1,0,1
1399,"товар пришел в идеальном состоянии! быстрая доставка, все на высшем уровне.",2025-05-20,5,92,1,1,1
1400,"качественный продукт, соответствует описанию. доволен покупкой и сервисом.",2025-05-21,5,94,0,1,1
1401,"отличное соотношение цены и качества! доставка быстрая, рекомендую всем.",2025-05-22,5,97,1,1,1
1402,"все как в описании! прекрасное качество, буду заказывать ещё.",2025-05-23,5,85,0,1,1
1403,"приятно удивлен качеством! все работает, упаковка надёжная. спасибо!",2025-05-24,5,88,1,1,1
1404,"купил в подарок, остался доволен! доставка супер быстрая, спасибо!",2025-05-25,5,84,1,0,1
1405,"продукт понравился, выглядит стильно и современно. соответствует цене.",2025-05-26,5,95,0,1,1
1406,"очень качественно упаковано, быстрая отправка. продавец молодец!",2025-05-27,5,89,1,1,1
1407,все просто супер! быстро доставили и качество на высоте.,2025-05-28,5,79,0,1,1
1408,"покупкой доволен! отличный сервис, товар пришел вовремя.",2025-05-29,5,81,1,1,1
1409,разочарован качеством. через пару дней использования перестал работать.,2025-06-09,1,95,1,0,1
1410,"товар пришел с дефектом, пришлось возвращать. потерял много времени.",2025-06-10,1,97,0,0,1
1411,не рекомендую! товар совершенно не соответствует заявленным характеристикам.,2025-06-11,1,109,1,0,1
1412,"очень плохое качество, запах неприятный. деньги потрачены впустую.",2025-06-12,1,94,0,0,1
1413,"доставка затянулась на неделю, а товар пришел с браком. очень недоволен.",2025-06-13,1,102,1,0,1
1414,"плохой сервис, товар долго не отправляли, а качество оставляет желать лучшего.",2025-06-14,2,106,0,1,1
1415,товар сильно отличается от фото. очень разочарован покупкой.,2025-06-15,2,87,1,1,1
1416,низкое качество материалов. после двух использований уже появились дефекты.,2025-06-16,2,104,0,1,1
1417,"товар не оправдал ожиданий. слишком хрупкий, легко ломается.",2025-06-17,2,91,1,1,1
1418,"отличный товар! все работает идеально, качество на высшем уровне!",2025-07-11,5,85,1,0,1
1419,очень доволен покупкой! товар пришел вовремя и полностью соответствует описанию.,2025-07-12,5,97,1,0,1
1420,"доставка была быстрой, товар отличный. рекомендую всем!",2025-07-13,5,86,1,1,1
1421,качество товара приятно удивило! все соответствует заявленным характеристикам.,2025-07-14,5,103,1,0,1
1422,"разочарован. товар отличается от фото, а качество оставляет желать лучшего.",2025-07-15,1,102,0,1,1
1423,ужасное качество! товар сломался через неделю. не рекомендую.,2025-07-16,1,89,0,0,1
1424,"доставка была очень долгой, а упаковка повреждена. совсем не то, что ожидал.",2025-07-17,2,108,0,1,1
1425,"не советую! товар пришел с браком, а продавец не отвечает на сообщения.",2025-07-18,1,104,0,1,1
1426,"прекрасный продукт, пользуюсь уже месяц, никаких нареканий!",2025-07-19,5,90,1,1,1
1427,товар полностью соответствует ожиданиям. рекомендую к покупке!,2025-07-20,5,88,1,1,1
1428,"отвратительный сервис, товар так и не пришел! деньги не вернули.",2025-07-21,1,98,0,0,1
1429,"плохой товар, быстро сломался. продавец не выходит на связь.",2025-07-22,1,92,0,1,1
1430,продукт полностью оправдал мои ожидания. работает без сбоев!,2025-08-01,5,80,1,1,1
1431,"очень качественный товар, быстро доставили. всем рекомендую!",2025-08-02,5,85,1,1,1
1432,"просто супер! доставка в срок, качество на высоте.",2025-08-03,5,77,1,1,1
1433,"отличный сервис, быстрая доставка, качество товара радует!",2025-08-04,5,88,1,0,1
1434,не советую! товар не соответствует описанию. полное разочарование.,2025-08-05,1,102,0,0,1
1435,"разочарован. упаковка была повреждена, а сам товар оказался с браком.",2025-08-06,2,103,0,1,1
1436,"отвратительное качество, товар сломался через несколько дней.",2025-08-07,1,92,0,0,1
1437,доставка длилась слишком долго. в итоге товар оказался нерабочим.,2025-08-08,1,101,0,0,1
1438,"отличный продукт, быстрая доставка и внимательное обслуживание!",2025-08-09,5,88,1,1,1
1439,качество товара на высшем уровне! все пришло в идеальном состоянии.,2025-08-10,5,99,1,0,1
1440,"ужасный товар. продавец не выходит на связь, не рекомендую.",2025-08-11,1,94,0,1,1
1441,не советую покупать! заказ пришел с дефектами и следами использования.,2025-08-12,1,107,0,1,1
1442,качество просто супер! товар превзошел все мои ожидания.,2025-09-01,5,75,1,1,1
1443,"очень понравился товар! всё как в описании, рекомендую.",2025-09-02,5,76,1,0,1
1444,"все было хорошо, но упаковка была повреждена.",2025-09-03,3,75,0,0,1
1445,"очень разочарован. товар оказался не тем, что ожидал.",2025-09-04,1,80,0,0,1
1446,всё замечательно! быстрая доставка и отличное качество.,2025-09-05,5,82,1,1,1
1447,не доволен покупкой. товар быстро вышел из строя.,2025-09-06,1,78,0,0,1
1448,"упаковка была хорошая, но товар не соответствует описанию.",2025-09-07,2,83,0,1,1
1449,очень рад покупке! товар пришел вовремя и полностью соответствует описанию.,2025-09-08,5,98,1,1,1
1450,хорошее соотношение цены и качества. буду заказывать еще!,2025-09-09,5,82,1,1,1
1451,не рекомендую! долгая доставка и некачественный товар.,2025-09-10,1,85,0,0,1
1452,превосходное качество и быстрая доставка! всем советую.,2025-09-11,5,79,1,1,1
1453,ожидал большего за такую цену. не рекомендую.,2025-09-12,2,70,0,1,1
1454,покупка принесла только положительные эмоции. всё супер!,2025-09-13,5,78,1,1,1
1455,очень разочарован. товар сломался через пару дней.,2025-09-14,1,75,0,1,1
1456,отличный сервис и качество товара. буду заказывать ещё!,2025-09-15,5,83,1,1,1
1457,"не рекомендую. доставка заняла вечность, а товар разочаровал.",2025-09-16,1,90,0,0,1
1458,"все отлично! доставка быстрая, товар хорошего качества.",2025-09-17,5,78,1,1,1
1459,товар не соответствует заявленному описанию. очень разочарован.,2025-09-18,1,92,0,0,1
1460,"отличный товар, пришел быстро и в хорошем состоянии.",2025-09-19,5,84,1,0,1
1461,"супер! всё пришло вовремя, качество отличное!",2025-09-20,5,61,1,1,1
1462,"качество товара ужасное, быстро сломался.",2025-09-21,1,54,0,1,1
1463,"доставка была долгой, но товар порадовал качеством.",2025-09-22,4,69,1,0,1
1464,"понравился товар, соответствует описанию и хорошая упаковка.",2025-09-23,5,78,1,1,1
1465,"не доволен покупкой, качество не соответствует заявленному.",2025-09-24,2,82,0,0,1
1466,"товар отличный, доставили быстро, всё соответствует описанию.",2025-09-25,5,85,1,0,1
1467,разочарован. товар пришел с дефектами.,2025-09-26,1,47,0,1,1
1468,быстрая доставка и отличное качество! всем советую.,2025-09-27,5,66,1,0,1
1469,"средний товар, ничего особенного, ожидал большего.",2025-09-28,3,65,0,0,1
1470,"не советую, товар не соответствует описанию.",2025-09-29,2,60,0,0,1
1471,"отличное качество, цена оправдывает ожидания.",2025-09-30,5,55,1,0,1
1472,"очень быстро доставили, товар полностью соответствует описанию.",2025-10-01,5,79,1,1,1
1473,не рекомендую. товар сломался через неделю.,2025-10-02,1,53,0,1,1
1474,"доставка была медленной, но товар хорошего качества.",2025-10-03,4,70,1,0,1
1475,всё отлично! покупкой остался доволен.,2025-10-04,5,51,1,0,1
1476,"очень плохое качество, ожидал намного лучшего.",2025-10-05,1,59,0,1,1
1478,"качество товара ужасное, доставили не вовремя.",2025-10-07,1,60,0,1,1
1479,"очень доволен покупкой, все пришло в идеальном состоянии.",2025-10-08,5,76,1,0,1
1480,"качество товара хорошее, но упаковка была повреждена.",2025-10-09,4,65,0,0,1
1481,"очень понравился товар! доставка быстрая, все отлично.",2025-10-10,5,63,1,1,1
1482,"товар ужасного качества, сильно разочарован покупкой.",2025-10-11,1,61,0,0,1
1483,"все хорошо, но цена завышена для такого качества.",2025-10-12,3,57,0,1,1
1484,"доставка быстрая, товар полностью соответствует описанию.",2025-10-13,5,68,1,1,1
1485,"разочарован, товар пришел с браком и пришлось возвращать.",2025-10-14,1,69,0,1,1
1486,"покупкой доволен, товар полностью оправдал ожидания.",2025-10-15,5,59,1,1,1
1487,"слишком долго доставляли, качество нормальное.",2025-10-16,3,55,0,0,1
1488,"товар не оправдал ожиданий, качество очень низкое.",2025-10-17,1,60,0,0,1
1489,очень доволен качеством! все пришло в срок.,2025-10-18,5,55,1,1,1
1490,"неплохой товар, но упаковка была плохо запечатана.",2025-10-19,4,64,0,0,1
1491,отличный продукт! рекомендую к покупке.,2025-10-20,5,47,1,1,1
1492,"не доволен покупкой, товар не соответствует описанию.",2025-10-21,2,60,0,1,1
1493,"всё супер! доставили быстро, качество на высоте.",2025-10-22,5,58,1,1,1
1494,"плохое качество, упаковка повреждена, не рекомендую.",2025-10-23,1,63,0,1,1
1495,"товар соответствует описанию, доставка быстрая.",2025-10-24,5,55,1,0,1
1496,"долго ждал товар, но качество вполне устроило.",2025-10-25,4,57,0,0,1
1497,"очень плохое качество, разочарован покупкой.",2025-10-26,1,52,0,0,1
1498,"все отлично, товар хорошего качества и доставка быстрая.",2025-10-27,5,67,1,0,1
1499,"товар полностью оправдал ожидания, все работает отлично!",2025-11-01,5,64,1,0,1
1500,"не рекомендую, качество товара оставляет желать лучшего.",2025-11-02,1,61,0,0,1
1501,"доставка быстрая, но товар оказался не совсем таким, как ожидал.",2025-11-03,3,71,0,0,1
1502,"прекрасный товар! доставка на следующий день, все супер!",2025-11-04,5,65,1,0,1
1503,"не оправдал ожиданий, слишком дорого для такого качества.",2025-11-05,2,62,0,0,1
1504,"качество отличное, буду заказывать еще! рекомендую.",2025-11-06,5,59,1,1,1
1505,"долго ждал доставку, но товар оказался хорошего качества.",2025-11-07,4,67,0,1,1
1506,"разочарован, товар пришел с дефектом. не рекомендую.",2025-11-08,1,61,0,1,1
1507,"все отлично! упаковка целая, товар соответствует описанию.",2025-11-09,5,68,1,0,1
1508,"плохое качество, не рекомендую покупать этот товар.",2025-11-10,1,58,0,0,1
1510,"очень доволен покупкой! все пришло вовремя, качество супер.",2025-11-12,5,67,1,1,1
1511,"товар пришел с задержкой, но в целом все хорошо.",2025-11-13,4,56,0,1,1
1512,"разочарован качеством, ожидал лучшего за такую цену.",2025-11-14,2,61,0,0,1
1513,все как в описании! очень доволен покупкой.,2025-11-15,5,52,1,1,1
1514,"покупкой остался недоволен, качество сильно хромает.",2025-11-16,2,59,0,1,1
1515,"быстрая доставка, товар хорошего качества, рекомендую.",2025-11-17,5,61,1,0,1
1516,"качество оставляет желать лучшего, сильно разочарован.",2025-11-18,1,61,0,0,1
1517,"товар пришел вовремя, все соответствует описанию.",2025-11-19,5,57,1,0,1
1518,"долго ждал доставку, но качество товара порадовало.",2025-11-20,4,61,0,1,1
1519,"доставка быстрая, товар качественный. остался доволен!",2025-12-01,5,62,1,1,1
1520,не рекомендую! товар не соответствует заявленным характеристикам.,2025-12-02,1,66,0,1,1
1521,"хороший товар, но упаковка была повреждена при доставке.",2025-12-03,4,64,0,0,1
1522,"очень доволен покупкой, все соответствует описанию!",2025-12-04,5,58,1,1,1
1523,"разочарован качеством товара, не стоит своих денег.",2025-12-05,2,59,0,0,1
1524,"качество отличное, доставка быстрая. рекомендую!",2025-12-06,5,55,1,1,1
1525,"ждал доставку дольше, чем обещали. но товар хороший.",2025-12-07,4,59,0,1,1
1526,не советую! товар пришел с дефектом и вернуть не получилось.,2025-12-08,1,67,0,1,1
1527,"прекрасный товар! всё на высшем уровне, как и ожидал.",2025-12-09,5,60,1,0,1
1528,"качество не оправдало ожиданий, пришлось вернуть товар.",2025-12-10,2,61,0,0,1
1529,"все отлично! доставка быстрая, товар соответствует описанию.",2025-12-11,5,69,1,1,1
1530,не рекомендую. товар был плохо упакован и поврежден.,2025-12-12,1,64,0,0,1
1531,"доставка задержалась, но товар соответствует описанию.",2025-12-13,4,61,0,0,1
1532,"покупкой доволен! качество на высоте, доставка оперативная.",2025-12-14,5,65,1,1,1
1533,ожидал лучшего качества за такую цену. не рекомендую.,2025-12-15,2,63,0,1,1
1534,"быстрая доставка, товар отличный! все соответствует описанию.",2025-12-16,5,70,1,0,1
1535,"товар не оправдал ожиданий, возврат невозможен.",2025-12-17,1,57,0,1,1
1536,"доставка заняла больше времени, чем ожидалось. но товар хороший.",2025-12-18,4,68,0,0,1
1537,"отличное качество, рекомендую к покупке! доволен полностью.",2025-12-19,5,64,1,0,1
1538,"не рекомендую. товар пришел с браком, возврат невозможен.",2025-12-20,1,66,0,1,1
1539,"очень рад покупке! товар превосходит ожидания, рекомендую!",2025-12-21,5,66,1,1,1
1540,"качество оставляет желать лучшего, больше не куплю.",2025-12-22,2,60,0,0,1
1541,"быстрая доставка, все отлично! в следующий раз закажу снова.",2025-12-23,5,67,1,1,1
1542,разочарован качеством. дорого и не соответствует описанию.,2025-12-24,1,68,0,0,1
1543,"товар хороший, но доставка затянулась дольше, чем обещали.",2025-12-25,4,67,0,0,1
1544,"всё супер! доставка быстрая, качество товара отличное!",2025-12-26,5,63,1,1,1
1545,"не рекомендую. товар пришел с дефектом, замена невозможна.",2025-12-27,1,67,0,1,1
1546,"доставка была долгой, но товар качественный. остался доволен.",2025-12-28,4,68,0,1,1
1547,покупка оправдала все ожидания! буду заказывать ещё.,2025-12-29,5,58,1,1,1
1548,"ужасное качество, товар не стоит своих денег. разочарован.",2025-12-30,1,63,0,1,1
1549,"прекрасный товар! доставили вовремя, качество супер!",2025-12-31,5,56,1,1,1
1550,"не советую! товар не оправдал ожиданий, возврат сложный.",2026-01-01,2,64,0,0,1
1551,все как в описании. быстрая доставка и качественный товар.,2026-01-02,5,65,1,0,1
1552,ожидал лучшего качества. не оправдало заявленных характеристик.,2026-01-03,2,69,0,0,1
1553,"доставка быстрая, товар работает как надо. рекомендую!",2026-01-04,5,64,1,1,1
1554,"не доволен покупкой. качество товара низкое, возврат не помог.",2026-01-05,1,69,0,1,1
1555,"отличный товар, доставили быстро и аккуратно. спасибо!",2026-01-06,5,58,1,0,1
1556,"доставка заняла больше времени, чем ожидалось. товар нормальный.",2026-01-07,4,70,0,0,1
1557,продукт на высшем уровне! буду рекомендовать друзьям.,2026-01-08,5,58,1,0,1
1558,отличный выбор! товар полностью соответствует описанию.,2026-01-09,5,58,1,1,1
1559,"разочарован покупкой. доставка долгая, качество ниже среднего.",2026-01-10,2,71,0,1,1
1560,быстрая доставка и отличное качество! рекомендую всем.,2026-01-11,5,60,1,1,1
1561,не оправдало ожиданий. товар выглядит дешево и некачественно.,2026-01-12,1,70,0,1,1
1562,"очень доволен покупкой, товар соответствует всем параметрам!",2026-01-13,5,65,1,1,1
1563,"качество ниже среднего. доставка вовремя, но товар разочаровал.",2026-01-14,2,72,0,1,1
1564,"товар как в описании, никаких нареканий. доволен покупкой.",2026-01-15,5,65,1,0,1
1565,"плохой опыт. качество товара ниже заявленного, не рекомендую.",2026-01-16,1,69,0,0,1
1566,"доставка вовремя, товар отличный! покупкой остался доволен.",2026-01-17,5,66,1,0,1
1567,"некачественный товар. пришлось оформлять возврат, не рекомендую.",2026-01-18,1,72,0,1,1
1568,"товар супер, работает идеально! закажу еще раз, рекомендую.",2026-01-19,5,66,1,1,1
1569,плохое качество. товар не соответствует описанию и фото.,2026-01-20,1,65,0,0,1
1570,"сервис на высшем уровне, качество товара отличное!",2026-01-21,5,57,1,1,1
1571,"не советую покупать, товар не оправдал ожиданий. потраченные деньги.",2026-01-22,1,75,0,0,1
1572,доставка молниеносная! качество выше всех похвал!,2026-01-23,5,58,1,0,1
1573,очень разочарован качеством товара. не рекомендую.,2026-01-24,1,58,0,0,1
1574,"рад, что выбрал именно этот товар! качество на высоте.",2026-01-25,5,60,1,0,1
1575,"к сожалению, товар не оправдал ожиданий. возврат оформили.",2026-01-26,2,68,0,0,1
1576,"супер товар! доставка была быстрой, качество отменное.",2026-01-27,5,60,1,0,1
1577,очень качественный товар! доставка заняла меньше ожидаемого.,2026-01-28,5,64,1,1,1
1578,"качество товара отвратительное, пришлось вернуть. разочарован.",2026-01-29,1,67,0,0,1
1579,"товар соответствует описанию, доставка быстрая. рекомендую.",2026-01-30,5,63,1,0,1
